Customer ID,Customer Name,Segment,Orders,Sales,Profit,Quantity,First_Order,Last_Order,Average_Order_Value,Profit_Margin,Customer_Type
JK-15730,Joe Kamberova,Consumer,10,4867.2,55.0483,88,2014-01-12,2017-09-29,486.71999999999997,0.011310055062458909,Repeat Customer
JK-16090,Juliana Krohn,Consumer,3,3747.668,586.6625,43,2015-04-21,2017-02-12,1249.2226666666668,0.1565406807646782,Repeat Customer
JK-16120,Julie Kriz,Home Office,10,2932.484,122.6566,49,2014-02-11,2017-11-05,293.2484,0.04182686077741601,Repeat Customer
JL-15130,Jack Lebron,Consumer,6,1214.956,-207.79559999999998,42,2014-01-09,2017-12-22,202.49266666666665,-0.1710313789141335,Repeat Customer
JL-15175,James Lanier,Home Office,5,1571.523,209.2817,29,2014-12-31,2017-12-24,314.3046,0.13317126125421008,Repeat Customer
JL-15235,Janet Lee,Consumer,5,2203.7,54.51740000000002,39,2014-05-25,2017-04-28,440.73999999999995,0.024739029813495496,Repeat Customer
JL-15505,Jeremy Lonsdale,Consumer,6,3173.874,591.7163,56,2014-11-14,2017-11-11,528.9789999999999,0.1864334564006007,Repeat Customer
JL-15835,John Lee,Consumer,11,9799.923,228.907,143,2014-04-18,2017-11-24,890.9020909090909,0.023358040670319553,Repeat Customer
JL-15850,John Lucas,Consumer,6,2725.256,779.9046,38,2014-07-22,2016-04-25,454.2093333333333,0.28617663808464233,Repeat Customer
JM-15250,Janet Martin,Consumer,6,3159.1220000000003,19.82350000000004,91,2016-03-29,2017-11-23,526.5203333333334,0.006275002991337478,Repeat Customer
JM-15265,Janet Molinari,Corporate,5,1804.146,502.6143,52,2014-08-25,2017-11-23,360.8292,0.2785884845239798,Repeat Customer
JM-15535,Jessica Myrick,Consumer,7,1733.443,356.5395,46,2014-09-13,2017-12-09,247.6347142857143,0.2056828519887876,Repeat Customer
JM-15580,Jill Matthias,Consumer,5,303.948,113.1204,26,2016-04-14,2017-12-30,60.78959999999999,0.37217023964625534,Repeat Customer
JM-15655,Jim Mitchum,Corporate,5,864.947,117.20400000000001,41,2014-08-04,2017-12-22,172.9894,0.13550425633015664,Repeat Customer
JM-15865,John Murray,Consumer,7,7625.076000000001,1574.6163999999999,50,2014-11-19,2017-12-09,1089.2965714285715,0.20650501057300932,Repeat Customer
JM-16195,Justin MacKendrick,Consumer,10,2833.9260000000004,754.1144,74,2014-02-09,2017-12-08,283.3926,0.2661023611766856,Repeat Customer
JO-15145,Jack O'Briant,Corporate,9,3254.949,581.4045,59,2014-01-11,2017-10-27,361.661,0.17862169269011588,Repeat Customer
JO-15280,Jas O'Carroll,Consumer,6,1934.272,202.13619999999997,36,2014-03-31,2017-09-29,322.3786666666667,0.10450246914601462,Repeat Customer
JO-15550,Jesus Ocampo,Home Office,5,1090.838,167.6709,42,2015-03-19,2017-05-29,218.1676,0.15370834166026487,Repeat Customer
JP-15460,Jennifer Patt,Corporate,7,1669.135,429.7465,54,2014-08-24,2017-11-23,238.44785714285715,0.25746659197728167,Repeat Customer
JP-15520,Jeremy Pistek,Consumer,7,3635.594,757.1802,63,2014-08-22,2017-12-22,519.3705714285715,0.20826863505660972,Repeat Customer
JP-16135,Julie Prescott,Home Office,9,1707.71,309.7116,47,2014-09-23,2017-12-05,189.74555555555557,0.18136076968571946,Repeat Customer
JR-15670,Jim Radford,Consumer,2,1156.658,-785.1645,14,2015-12-24,2016-05-16,578.329,-0.6788216568769679,Repeat Customer
JR-15700,Jocasta Rupert,Consumer,1,863.88,107.985,3,2017-10-23,2017-10-23,863.88,0.125,One-Time Customer
JR-16210,Justin Ritter,Corporate,5,2201.686,452.37300000000005,41,2015-09-18,2017-11-27,440.33720000000005,0.20546662875632585,Repeat Customer
JS-15595,Jill Stevenson,Corporate,4,1417.654,-175.54899999999998,35,2014-03-03,2017-02-09,354.4135,-0.12383063850558738,Repeat Customer
JS-15685,Jim Sink,Corporate,4,1131.0639999999999,-54.8692,42,2016-06-14,2017-11-18,282.76599999999996,-0.04851113641668377,Repeat Customer
JS-15880,John Stevenson,Consumer,5,3868.02,564.9798000000001,43,2014-08-04,2016-12-02,773.604,0.14606434299719237,Repeat Customer
JS-15940,Joni Sundaresam,Home Office,5,469.169,-327.9336,37,2014-03-05,2016-09-23,93.8338,-0.6989668967898561,Repeat Customer
JS-16030,Joy Smith,Consumer,6,2516.494,-311.25749999999994,70,2014-02-27,2017-10-19,419.4156666666667,-0.12368696289361307,Repeat Customer
JW-15220,Jane Waco,Corporate,6,7721.714,2173.7093999999997,66,2015-04-30,2017-11-18,1286.9523333333334,0.2815060749465727,Repeat Customer
JW-15955,Joni Wasserman,Consumer,7,1244.086,-29.575899999999987,41,2015-08-16,2017-12-25,177.72657142857142,-0.023773195743702593,Repeat Customer
JW-16075,Julia West,Consumer,4,1428.731,154.06369999999998,38,2015-03-21,2016-09-25,357.18275,0.1078325451047118,Repeat Customer
KA-16525,Kelly Andreada,Consumer,7,1519.506,234.9194,57,2014-11-03,2017-11-24,217.07228571428573,0.15460248264896617,Repeat Customer
KB-16240,Karen Bern,Corporate,7,3152.6150000000002,763.9076,34,2014-03-31,2017-12-26,450.37357142857144,0.24230919411345817,Repeat Customer
KB-16315,Karl Braun,Consumer,9,1569.464,49.71929999999999,62,2014-08-26,2017-09-03,174.3848888888889,0.03167915925436964,Repeat Customer
KB-16405,Katrina Bavinger,Home Office,3,908.821,274.297,25,2015-11-20,2017-04-09,302.94033333333334,0.30181630926222,Repeat Customer
KB-16585,Ken Black,Corporate,12,2744.742,579.3551,102,2014-04-04,2017-12-03,228.72850000000003,0.21107816326634707,Repeat Customer
KB-16600,Ken Brennan,Corporate,7,983.922,293.55240000000003,29,2014-12-30,2017-12-29,140.56028571428573,0.29834925939251283,Repeat Customer
KC-16255,Karen Carlisle,Corporate,6,2120.954,846.1217,40,2014-08-09,2016-11-18,353.49233333333336,0.39893448891395095,Repeat Customer
KC-16540,Kelly Collister,Consumer,4,3908.262,709.4219,28,2015-02-11,2017-09-24,977.0655,0.18151851129734906,Repeat Customer
KC-16675,Kimberly Carter,Corporate,4,1146.05,156.7797,40,2014-12-13,2017-05-26,286.5125,0.13680005235373674,Repeat Customer
KD-16270,Karen Daniels,Consumer,5,8282.358,1107.6952000000003,64,2014-11-11,2016-04-06,1656.4716,0.13374152626582916,Repeat Customer
KD-16345,Katherine Ducich,Consumer,6,1888.964,328.5942,36,2014-02-09,2017-11-19,314.82733333333334,0.1739547180359181,Repeat Customer
KD-16495,Keith Dawkins,Corporate,12,8181.256,3038.6254,84,2014-09-28,2017-09-09,681.7713333333334,0.3714130690935475,Repeat Customer
KD-16615,Ken Dana,Corporate,5,2243.5099999999998,539.7219,56,2015-09-13,2017-03-16,448.70199999999994,0.2405703116990787,Repeat Customer
KE-16420,Katrina Edelman,Corporate,8,1686.7312,397.87989999999996,67,2014-03-04,2017-11-13,210.8414,0.23588814862735685,Repeat Customer
KF-16285,Karen Ferguson,Home Office,7,10604.266,1660.1386,67,2014-09-26,2017-11-09,1514.895142857143,0.15655384351920257,Repeat Customer
KH-16330,Katharine Harms,Corporate,8,3312.864,454.7871,70,2014-01-04,2017-11-20,414.108,0.13727913370425107,Repeat Customer
KH-16360,Katherine Hughes,Consumer,6,3100.612,528.2051,40,2014-04-29,2017-12-29,516.7686666666667,0.1703551105394677,Repeat Customer
KH-16510,Keith Herrera,Consumer,7,5952.859,656.1162,91,2014-05-10,2017-10-28,850.4084285714287,0.11021866971819759,Repeat Customer
KH-16630,Ken Heidel,Corporate,9,3918.9660000000003,727.3786,84,2014-01-11,2017-11-09,435.4406666666667,0.18560472328670366,Repeat Customer
KH-16690,Kristen Hastings,Corporate,7,5990.799,1227.5091,69,2014-03-21,2017-12-28,855.8284285714286,0.2048990627126699,Repeat Customer
KL-16555,Kelly Lampkin,Corporate,8,5016.488,-182.78130000000002,84,2014-06-15,2017-12-14,627.061,-0.036436108289305186,Repeat Customer
KL-16645,Ken Lonsdale,Consumer,12,14175.229000000001,806.855,113,2014-07-25,2017-11-13,1181.2690833333334,0.05692006809907621,Repeat Customer
KM-16225,Kalyca Meade,Corporate,6,2260.958,635.1057000000001,72,2015-06-07,2017-12-16,376.82633333333337,0.2809011489819802,Repeat Customer
KM-16375,Katherine Murray,Home Office,8,5620.186,973.7901999999999,69,2014-07-20,2017-04-11,702.52325,0.17326654313576098,Repeat Customer
KM-16660,Khloe Miller,Consumer,5,453.538,91.1391,30,2014-12-22,2017-12-15,90.7076,0.20095140870224765,Repeat Customer
KM-16720,Kunst Miller,Consumer,8,4909.472,745.7685,98,2014-01-04,2017-02-12,613.684,0.15190401330326359,Repeat Customer
KN-16390,Katherine Nockton,Corporate,9,2617.272,-151.1518,56,2014-02-12,2017-11-12,290.808,-0.05775165897927308,Repeat Customer
KN-16450,Kean Nguyen,Corporate,5,2171.962,114.3083,49,2014-12-04,2017-08-11,434.3924,0.05262905152115921,Repeat Customer
KN-16705,Kristina Nunn,Home Office,8,2280.58,329.76250000000005,55,2014-02-03,2017-11-06,285.0725,0.14459589227301828,Repeat Customer
KS-16300,Karen Seio,Corporate,3,88.472,0.11099999999999888,10,2015-01-13,2017-10-03,29.490666666666666,0.0012546342345600742,Repeat Customer
KT-16465,Kean Takahito,Consumer,7,3057.1,254.0032,45,2014-08-09,2016-04-14,436.7285714285714,0.08308632364005103,Repeat Customer
KT-16480,Kean Thornton,Consumer,10,4642.088400000001,194.0671,37,2014-08-05,2017-09-21,464.20884000000007,0.041805989735137314,Repeat Customer
KW-16435,Katrina Willman,Consumer,5,4416.5199999999995,1756.135,42,2015-06-12,2017-09-25,883.3039999999999,0.3976286759711266,Repeat Customer
KW-16570,Kelly Williams,Consumer,4,449.096,107.92699999999999,22,2014-09-30,2015-11-20,112.274,0.24032055507063077,Repeat Customer
LA-16780,Laura Armstrong,Corporate,11,8673.222,2059.1199,105,2014-04-29,2017-07-29,788.4747272727273,0.23741118352556873,Repeat Customer
LB-16735,Larry Blacks,Consumer,3,50.188,18.6507,12,2016-07-25,2017-12-11,16.729333333333333,0.3716167211285566,Repeat Customer
LB-16795,Laurel Beltran,Home Office,8,4985.676,-52.19099999999998,76,2014-04-23,2017-09-05,623.2095,-0.010468189268616729,Repeat Customer
LC-16870,Lena Cacioppo,Consumer,8,2580.7039999999997,-188.25110000000004,113,2015-03-05,2017-09-23,322.58799999999997,-0.07294563808945158,Repeat Customer
LC-16885,Lena Creighton,Consumer,12,7663.126,1288.3469,93,2014-04-25,2017-12-14,638.5938333333334,0.168122891363133,Repeat Customer
LC-16930,Linda Cazamias,Corporate,8,4492.946,288.26599999999996,52,2014-02-20,2017-11-19,561.61825,0.06415968498174694,Repeat Customer
LC-16960,Lindsay Castell,Home Office,4,3246.626,299.48019999999997,30,2015-01-12,2016-10-20,811.6565,0.09224351680791072,Repeat Customer
LC-17050,Liz Carlisle,Consumer,5,2095.064,86.77799999999999,43,2014-01-31,2017-09-09,419.01279999999997,0.04142021437053951,Repeat Customer
LC-17140,Logan Currie,Consumer,9,2633.582,231.12520000000004,62,2014-09-09,2017-12-17,292.6202222222222,0.08776077600773396,Repeat Customer
LD-16855,Lela Donovan,Corporate,1,5.304,0.4641,3,2016-06-26,2016-06-26,5.304,0.0875,One-Time Customer
LD-17005,Lisa DeCherney,Consumer,4,1961.934,557.1714,25,2014-09-29,2016-11-11,490.4835,0.2839908987764114,Repeat Customer
LE-16810,Laurel Elliston,Consumer,6,1469.45,161.76489999999998,32,2014-05-27,2017-09-12,244.90833333333333,0.11008533805165197,Repeat Customer
LF-17185,Luke Foster,Consumer,7,3930.5089999999996,-3583.977,69,2014-06-12,2017-08-12,561.5012857142857,-0.9118353373570701,Repeat Customer
LH-16750,Larry Hughes,Consumer,3,287.426,12.627699999999999,12,2014-09-21,2017-04-25,95.80866666666667,0.04393374294601045,Repeat Customer
LH-16900,Lena Hernandez,Consumer,9,2295.332,526.0727,64,2014-01-09,2017-09-12,255.03688888888888,0.22919242183701533,Repeat Customer
LH-17020,Lisa Hazard,Consumer,4,318.239,-242.73989999999998,34,2014-08-09,2017-05-05,79.55975,-0.762759749747831,Repeat Customer
LH-17155,Logan Haushalter,Consumer,9,1739.689,316.5202,44,2014-12-12,2016-10-29,193.2987777777778,0.1819406802020361,Repeat Customer
LL-16840,Lauren Leatherbury,Consumer,6,2741.2039999999997,560.0078,50,2014-04-29,2017-04-25,456.8673333333333,0.2042926392928071,Repeat Customer
LM-17065,Liz MacKendrick,Consumer,5,1346.774,-44.87799999999999,32,2014-06-27,2016-06-08,269.35479999999995,-0.033322591615222746,Repeat Customer
LO-17170,Lori Olson,Corporate,5,644.35,150.1712,34,2015-06-02,2017-12-28,128.87,0.2330584309769535,Repeat Customer
LP-17080,Liz Pelletier,Consumer,4,756.606,110.7813,39,2014-06-24,2017-11-20,189.1515,0.14641874370544247,Repeat Customer
LP-17095,Liz Preis,Consumer,7,3653.399,338.44539999999995,52,2016-02-10,2017-12-21,521.9141428571428,0.09263849910726968,Repeat Customer
LR-16915,Lena Radford,Consumer,6,5142.892,535.4764,64,2014-08-08,2017-04-12,857.1486666666666,0.10411970541088555,Repeat Customer
LR-17035,Lisa Ryan,Corporate,5,1879.306,-382.8079,44,2014-07-09,2017-08-20,375.8612,-0.2036964177201584,Repeat Customer
LS-16945,Linda Southworth,Corporate,6,2845.27,-318.77369999999996,51,2015-04-25,2017-12-01,474.21166666666664,-0.11203636210271783,Repeat Customer
LS-16975,Lindsay Shagiari,Home Office,9,2988.674,262.63669999999996,63,2014-10-20,2017-12-11,332.0748888888889,0.08787733289077362,Repeat Customer
LS-17200,Luke Schmidt,Corporate,6,1010.2560000000001,244.197,54,2014-10-18,2017-09-25,168.376,0.24171794079916376,Repeat Customer
LS-17230,Lycoris Saunders,Consumer,3,368.88000000000005,39.1952,16,2014-06-01,2015-11-14,122.96000000000002,0.10625460854478419,Repeat Customer
LS-17245,Lynn Smith,Consumer,6,1008.1360000000001,348.3584,47,2014-10-16,2017-11-26,168.02266666666668,0.34554702936905335,Repeat Customer
LT-16765,Larry Tron,Consumer,3,329.876,59.036,8,2014-01-09,2017-04-12,109.95866666666666,0.17896421685724334,Repeat Customer
LT-17110,Liz Thompson,Consumer,8,2936.252,320.973,63,2014-01-06,2017-11-26,367.0315,0.1093138463592362,Repeat Customer
LW-16825,Laurel Workman,Corporate,5,2238.061,32.5767,50,2014-01-07,2017-03-10,447.61220000000003,0.014555769480813973,Repeat Customer
LW-16990,Lindsay Williams,Corporate,6,3230.308,662.8339000000001,38,2016-05-05,2017-11-27,538.3846666666667,0.20519216743418897,Repeat Customer
LW-17125,Liz Willingham,Consumer,3,1259.04,192.6312,15,2014-11-09,2017-08-06,419.68,0.15299847502859323,Repeat Customer
LW-17215,Luke Weiss,Consumer,7,5420.514,837.2411,59,2014-12-09,2017-11-04,774.3591428571428,0.15445787982468082,Repeat Customer
MA-17560,Matt Abelman,Home Office,11,4299.161,1240.2266,117,2014-08-08,2017-10-27,390.8328181818182,0.28848107805220596,Repeat Customer
MA-17995,Michelle Arnett,Home Office,6,2453.284,280.7822,42,2014-09-20,2017-06-27,408.8806666666667,0.11445156777609114,Repeat Customer
MB-17305,Maria Bertelson,Consumer,10,1548.702,212.425,63,2014-08-08,2017-12-11,154.8702,0.13716325025731227,Repeat Customer
MB-18085,Mick Brown,Consumer,7,1428.231,117.8057,39,2014-05-01,2017-11-16,204.033,0.08248364585280672,Repeat Customer
MC-17275,Marc Crier,Consumer,8,2725.982,461.0014,54,2014-08-09,2017-10-15,340.74775,0.16911388263018612,Repeat Customer
MC-17425,Mark Cousins,Corporate,5,4432.138,1802.3903,48,2014-05-30,2016-11-26,886.4276,0.40666384936570116,Repeat Customer
MC-17575,Matt Collins,Consumer,8,1303.893,210.7493,40,2014-02-12,2017-07-08,162.986625,0.1616308240016627,Repeat Customer
MC-17590,Matt Collister,Corporate,6,2426.067,288.98409999999996,47,2014-05-20,2017-09-11,404.3445,0.11911628986338793,Repeat Customer
MC-17605,Matt Connell,Corporate,8,2258.192,195.4486,60,2014-01-12,2017-09-09,282.274,0.08655092215365212,Repeat Customer
MC-17635,Matthew Clasen,Corporate,4,795.154,-247.94350000000003,33,2014-03-12,2017-06-24,198.7885,-0.3118182138302769,Repeat Customer
MC-17845,Michael Chen,Consumer,7,3805.714,698.4174,45,2014-05-07,2017-12-29,543.6734285714285,0.1835180993632207,Repeat Customer
MC-18100,Mick Crebagga,Consumer,10,2218.98,-64.1668,73,2014-06-18,2017-11-19,221.898,-0.028917250268141216,Repeat Customer
MC-18130,Mike Caudle,Corporate,5,1581.9979999999998,121.7565,34,2014-09-19,2016-12-26,316.39959999999996,0.07696375090233996,Repeat Customer
MD-17350,Maribeth Dona,Consumer,7,3766.382,-241.94999999999996,64,2014-05-11,2017-10-03,538.0545714285714,-0.06423936817879863,Repeat Customer
MD-17860,Michael Dominguez,Corporate,5,1204.91,-4.040300000000002,45,2014-02-12,2017-11-24,240.98200000000003,-0.0033531965043032273,Repeat Customer
ME-17320,Maria Etezadi,Home Office,10,10663.728000000001,1859.4695,82,2014-06-01,2017-12-06,1066.3728,0.17437330547065713,Repeat Customer
ME-17725,Max Engle,Consumer,8,1908.4532,77.81280000000001,46,2014-12-07,2017-11-30,238.55665,0.04077270535111891,Repeat Customer
ME-18010,Michelle Ellison,Corporate,4,1256.944,107.3604,15,2014-07-21,2017-09-29,314.236,0.08541382909660256,Repeat Customer
MF-17665,Maureen Fritzler,Corporate,5,937.039,-341.52650000000006,36,2014-12-30,2016-09-01,187.4078,-0.3644741574256782,Repeat Customer
MF-18250,Monica Federle,Corporate,5,1758.3,456.86080000000004,38,2014-09-15,2017-12-23,351.65999999999997,0.25983097309901615,Repeat Customer
MG-17650,Matthew Grinstein,Home Office,7,3785.276,341.898,57,2014-09-08,2017-12-10,540.7537142857143,0.09032313627856992,Repeat Customer
MG-17680,Maureen Gastineau,Home Office,4,2350.188,25.888599999999972,25,2014-10-22,2017-09-29,587.547,0.011015544288371811,Repeat Customer
MG-17695,Maureen Gnade,Consumer,3,1342.282,-398.79319999999996,23,2014-12-26,2016-06-23,447.4273333333333,-0.2971009072609183,Repeat Customer
MG-17875,Michael Grace,Home Office,5,1242.8329999999999,-470.7684,23,2014-02-23,2017-05-09,248.56659999999997,-0.37878653045099386,Repeat Customer
MG-17890,Michael Granlund,Home Office,9,776.384,171.7372,35,2014-12-29,2017-09-22,86.26488888888889,0.22120136427334927,Repeat Customer
MG-18145,Mike Gockenbach,Consumer,4,3061.543,-93.603,42,2014-03-29,2017-07-27,765.38575,-0.03057379889813731,Repeat Customer
MG-18205,Mitch Gastineau,Corporate,1,16.739,-1.2453,8,2017-10-04,2017-10-04,16.739,-0.07439512515681941,One-Time Customer
MH-17290,Marc Harrigan,Home Office,6,2394.025,28.761200000000038,55,2014-04-26,2017-11-03,399.00416666666666,0.012013742546548193,Repeat Customer
MH-17440,Mark Haberlin,Corporate,4,400.016,61.428599999999996,25,2014-03-17,2016-12-19,100.004,0.15356535738570457,Repeat Customer
MH-17455,Mark Hamilton,Consumer,8,2456.1820000000002,484.77330000000006,45,2014-11-07,2017-07-13,307.02275000000003,0.19736863962035386,Repeat Customer
MH-17620,Matt Hagelstein,Corporate,4,1252.8,122.3612,19,2015-05-12,2017-07-28,313.2,0.09767017879948915,Repeat Customer
MH-17785,Maya Herman,Corporate,7,2203.7780000000002,238.5614,42,2014-05-27,2017-09-23,314.82542857142863,0.10825110333254981,Repeat Customer
MH-18025,Michelle Huthwaite,Consumer,5,2984.948,476.9032,31,2014-08-07,2017-11-11,596.9896,0.15976934941580223,Repeat Customer
MH-18115,Mick Hernandez,Home Office,9,5503.093,170.9746,79,2016-08-23,2017-12-25,611.4547777777777,0.031068818935097046,Repeat Customer
MJ-17740,Max Jones,Consumer,7,6320.746,1054.5529000000001,50,2015-09-06,2017-11-03,902.9637142857143,0.16683994262702537,Repeat Customer
MK-17905,Michael Kennedy,Corporate,8,2302.368,-405.3559,73,2014-11-18,2017-08-13,287.796,-0.1760604299573309,Repeat Customer
MK-18160,Mike Kennedy,Consumer,4,1031.602,227.83380000000002,43,2014-12-19,2017-04-05,257.9005,0.22085436049949497,Repeat Customer
ML-17395,Marina Lichtenstein,Corporate,9,2722.843,684.9162,72,2014-02-14,2017-10-22,302.5381111111111,0.25154450697304254,Repeat Customer
ML-17410,Maris LaWare,Consumer,6,2921.5,-76.17550000000003,51,2014-11-14,2017-07-18,486.9166666666667,-0.026074105767585155,Repeat Customer
ML-17755,Max Ludwig,Home Office,7,2071.9139999999998,409.51120000000003,53,2016-04-08,2017-11-30,295.9877142857143,0.1976487441081049,Repeat Customer
ML-18040,Michelle Lonsdale,Corporate,3,742.082,138.71620000000001,18,2017-03-26,2017-12-10,247.36066666666667,0.18692839874838632,Repeat Customer
ML-18265,Muhammed Lee,Consumer,2,162.232,42.6648,7,2015-05-31,2017-09-21,81.116,0.26298634054933673,Repeat Customer
MM-17260,Magdelene Morse,Consumer,4,1314.023,178.402,17,2014-05-28,2017-11-02,328.50575,0.1357677909747394,Repeat Customer
MM-17920,Michael Moore,Consumer,11,3794.0800000000004,82.12499999999997,68,2014-01-13,2017-12-23,344.91636363636366,0.021645563614894774,Repeat Customer
MM-18055,Michelle Moray,Consumer,8,2749.881,-520.3443,73,2014-05-26,2017-10-30,343.735125,-0.18922429734232135,Repeat Customer
MM-18280,Muhammed MacIntyre,Corporate,9,775.414,58.8916,32,2014-01-20,2017-10-06,86.1571111111111,0.07594859004351223,Repeat Customer
MN-17935,Michael Nguyen,Consumer,6,2477.946,290.8227,36,2014-02-16,2017-11-26,412.991,0.11736442198498273,Repeat Customer
MO-17500,Mary O'Rourke,Consumer,4,922.487,59.357699999999994,15,2014-11-28,2017-10-19,230.62175,0.06434529700689548,Repeat Customer
MO-17800,Meg O'Connel,Home Office,8,1687.0269999999998,169.34369999999998,49,2015-09-17,2017-09-17,210.87837499999998,0.10037995835277089,Repeat Customer
MO-17950,Michael Oakman,Consumer,2,154.288,-82.0074,14,2015-02-04,2017-03-07,77.144,-0.531521570050814,Repeat Customer
MP-17470,Mark Packer,Home Office,7,3206.132,600.2873,77,2014-03-30,2016-11-01,458.01885714285714,0.18723099984654404,Repeat Customer
MP-17965,Michael Paige,Corporate,9,3983.6420000000003,638.1563,62,2015-02-10,2017-10-19,442.6268888888889,0.1601941891364736,Repeat Customer
MP-18175,Mike Pelletier,Home Office,9,5087.92,226.4529,78,2014-03-28,2017-12-14,565.3244444444445,0.04450795216905926,Repeat Customer
MR-17545,Mathew Reese,Home Office,4,639.178,162.9363,29,2014-03-09,2017-08-27,159.7945,0.25491537568564626,Repeat Customer
MS-17365,Maribeth Schnelling,Consumer,10,7443.6900000000005,844.9354999999998,105,2014-07-11,2017-01-04,744.369,0.11351030201418917,Repeat Customer
MS-17530,MaryBeth Skach,Consumer,4,475.65599999999995,84.0268,21,2014-04-11,2016-10-22,118.91399999999999,0.17665455707486083,Repeat Customer
MS-17710,Maurice Satty,Consumer,6,1613.402,247.4348,48,2014-03-24,2016-12-11,268.9003333333333,0.15336215028864472,Repeat Customer
MS-17770,Maxwell Schwartz,Consumer,9,3144.678,280.85839999999996,73,2014-03-11,2017-08-31,349.40866666666665,0.0893122920693311,Repeat Customer
MS-17830,Melanie Seite,Consumer,4,370.348,19.431199999999997,14,2014-09-01,2016-04-10,92.587,0.05246740903150549,Repeat Customer
MS-17980,Michael Stewart,Corporate,6,855.116,55.226,49,2014-06-30,2017-04-12,142.51933333333332,0.06458305072060398,Repeat Customer
MT-17815,Meg Tillman,Consumer,6,2890.139,509.0068,31,2015-06-11,2017-11-11,481.68983333333335,0.17611844966626172,Repeat Customer
MT-18070,Michelle Tran,Home Office,4,1319.4498,-23.676300000000005,44,2014-09-25,2017-10-06,329.86245,-0.017944070323857718,Repeat Customer
MV-17485,Mark Van Huff,Consumer,9,1560.05,189.0258,52,2014-01-20,2017-11-24,173.33888888888887,0.12116650107368354,Repeat Customer
MV-18190,Mike Vittorini,Consumer,7,1734.574,273.8582,37,2014-01-30,2017-11-12,247.79628571428572,0.15788210822945575,Repeat Customer
MW-18220,Mitch Webber,Consumer,7,5341.900000000001,1238.422,51,2014-08-25,2017-12-13,763.1285714285715,0.23183174525917744,Repeat Customer
MW-18235,Mitch Willingham,Corporate,2,5253.876,1665.516,13,2014-05-21,2017-11-16,2626.938,0.3170071010431156,Repeat Customer
MY-17380,Maribeth Yedwab,Corporate,7,2254.285,319.1211,49,2015-10-26,2017-11-24,322.0407142857143,0.1415620030297855,Repeat Customer
MY-18295,Muhammed Yedwab,Corporate,11,4152.696,-371.7111,89,2014-04-28,2017-10-20,377.5178181818182,-0.08951079009876957,Repeat Customer
MZ-17335,Maria Zettner,Home Office,4,593.606,85.01910000000001,11,2015-08-11,2017-11-30,148.4015,0.14322479894071152,Repeat Customer
MZ-17515,Mary Zewe,Corporate,6,2564.906,787.7503,39,2014-04-04,2017-03-23,427.4843333333333,0.307126382019458,Repeat Customer
NB-18580,Nicole Brennan,Corporate,2,273.87199999999996,24.788800000000002,7,2014-09-26,2014-10-22,136.93599999999998,0.0905123561371736,Repeat Customer
NB-18655,Nona Balk,Corporate,9,1972.599,117.6429,64,2014-05-12,2017-11-18,219.17766666666665,0.059638527648042,Repeat Customer
NC-18340,Nat Carroll,Consumer,5,2461.404,580.3075,54,2014-03-30,2017-05-20,492.2808,0.23576280041797285,Repeat Customer
NC-18415,Nathan Cano,Consumer,6,2218.9900000000002,-2204.8072,38,2014-03-05,2017-11-19,369.8316666666667,-0.9936084434810432,Repeat Customer
NC-18535,Nick Crebassa,Corporate,7,8241.739,1314.758,64,2014-07-23,2017-12-24,1177.3912857142857,0.15952434310283303,Repeat Customer
NC-18625,Noah Childs,Corporate,5,1821.742,-359.02099999999996,29,2014-10-29,2017-09-06,364.34839999999997,-0.19707565615767764,Repeat Customer
ND-18370,Natalie DeCherney,Consumer,9,4326.139,353.64549999999997,63,2014-01-11,2017-10-21,480.6821111111111,0.08174621758570401,Repeat Customer
ND-18460,Neil Ducich,Corporate,6,2893.455,443.33680000000004,36,2014-06-02,2017-10-06,482.2425,0.15322056157776778,Repeat Customer
NF-18385,Natalie Fritzler,Consumer,7,8322.826,-1695.9714,52,2014-11-02,2017-12-10,1188.9751428571428,-0.20377350193311744,Repeat Customer
NF-18475,Neil Französisch,Home Office,4,377.16200000000003,85.92779999999999,13,2014-01-10,2016-07-23,94.29050000000001,0.2278272996749407,Repeat Customer
NF-18595,Nicole Fjeld,Home Office,7,2031.472,388.2131,55,2014-04-19,2017-08-18,290.2102857142857,0.19109940968913183,Repeat Customer
NG-18355,Nat Gilpin,Corporate,5,1869.58,313.63349999999997,45,2014-11-24,2017-12-11,373.916,0.16775612704457685,Repeat Customer
NG-18430,Nathan Gelder,Consumer,5,1395.9379999999999,217.0893,41,2014-03-12,2017-12-11,279.1876,0.15551500138258292,Repeat Customer
NH-18610,Nicole Hansen,Corporate,7,2673.29,760.1666,52,2014-02-03,2017-08-04,381.8985714285714,0.2843562052751479,Repeat Customer
NK-18490,Neil Knudson,Home Office,7,572.048,121.2177,51,2015-05-28,2017-12-10,81.72114285714285,0.21190127401896344,Repeat Customer
NL-18310,Nancy Lomonaco,Home Office,4,1418.0900000000001,343.6381,44,2014-10-31,2017-02-11,354.52250000000004,0.24232460563151842,Repeat Customer
NM-18445,Nathan Mautz,Home Office,7,6459.344,2751.6848999999997,44,2014-04-11,2017-07-23,922.7634285714286,0.42600067437188666,Repeat Customer
NM-18520,Neoma Murray,Consumer,10,2161.979,788.9525000000001,60,2015-01-12,2017-04-30,216.19789999999998,0.3649214446578807,Repeat Customer
